Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2002-10-02,26.158472061157227,26.158472061157227,26.158472061157227,26.158472061157227,0
2002-10-03,26.861122131347656,28.284227939630973,26.505345679276825,26.505345679276825,673264
2002-10-04,26.692129135131836,27.296948024154563,26.41640183905776,27.216898864483753,258296
2002-10-07,26.57649803161621,27.03900847281576,26.345245525375162,26.870015212732408,110976
2002-10-08,27.29695701599121,27.554894488501137,26.50535468407047,26.656560813314137,227352
2002-10-09,26.603181838989258,27.83060937874371,26.371926627545466,27.394783815460382,277040
2002-10-10,26.629878997802734,27.39479926027998,26.069531916859248,27.39479926027998,173224
2002-10-11,27.19020652770996,27.70608110949511,27.119049634608537,27.37698692550111,192536
2002-10-14,26.99454116821289,27.750566209167783,26.736603755935416,27.697199192816772,152744
2002-10-15,26.99454116821289,26.99454116821289,26.99454116821289,26.99454116821289,0
2002-10-16,27.04791259765625,30.43668475936173,26.878919280271386,30.43668475936173,247760
2002-10-17,27.04791259765625,27.21690591504111,26.70103100631687,27.21690591504111,144512
2002-10-18,27.617156982421875,28.408759328901123,27.24359048822004,27.572684909986414,512312
2002-10-21,28.04408836364746,28.98689686136737,27.928462058702543,28.266448730356874,646296
2002-10-22,27.03011703491211,28.284229647039446,26.861123752848783,28.284229647039446,229384
2002-10-23,26.90559959411621,27.53710346630455,26.701029178813826,27.216904052229953,153320
2002-10-24,26.434192657470703,27.288054009161737,26.256304423475232,27.199109892164,168744
2002-10-25,25.891633987426758,26.389721604463848,25.811584821950596,25.971683152902916,172296
2002-10-28,25.50918197631836,25.971692657329935,25.29571655214384,25.70486019852175,134504
2002-10-29,25.731531143188477,25.93610423439128,25.295705526634872,25.438016652176177,143024
2002-10-30,26.16736602783203,26.638768865246124,25.79379956901962,25.97168784190941,164320
2002-10-31,26.57649803161621,26.683232045541867,26.185144504486676,26.327455618267976,118928
2002-11-01,26.300777435302734,27.14574657740896,26.158466300076174,26.70102597630042,108792
2002-11-04,26.496456146240234,26.683239364664782,26.29188573018826,26.683239364664782,56560
2002-11-05,26.211837768554688,26.558719353483795,26.042841739933177,26.24741487981621,70288
2002-11-06,26.211837768554688,26.211837768554688,26.211837768554688,26.211837768554688,0
2002-11-07,27.021217346191406,28.106336486146844,26.68323084127865,26.68323084127865,204880
2002-11-08,26.549808502197266,26.852217838412678,26.34523819914631,26.50533646115506,77664
2002-11-11,26.149572372436523,26.683237114731146,26.09620535533521,26.683237114731146,66568
2002-11-12,26.282981872558594,26.683230327470653,25.971677518738105,25.971677518738105,106864
2002-11-13,26.06062889099121,26.48755960960502,25.918317746666837,26.41640539462249,106264
2002-11-14,26.416393280029297,26.967847693503774,26.06951189094093,26.469760273971676,211856
2002-11-15,26.985654830932617,27.154648174712644,26.683245260848352,27.003444746850548,154144
2002-11-18,27.26137924194336,27.563788778753647,26.92339259157182,27.21690717140185,217672
2002-11-19,27.26137924194336,27.26137924194336,27.26137924194336,27.26137924194336,0
2002-11-20,28.159719467163086,28.373184892131547,27.216910899662235,27.216910899662235,406128
2002-11-21,30.596778869628906,31.824206703655197,28.6844801902771,28.6844801902771,2664024
2002-11-22,30.125385284423828,32.144415900596755,29.449409188230383,29.449409188230383,1184016
2002-11-25,30.072011947631836,30.7390929459628,29.707340459005668,30.41889352389203,428920
2002-11-26,29.894113540649414,30.916970724447225,29.725120287937152,30.3299391021785,367496
2002-11-27,29.262617111206055,30.41889073566101,29.093623816657573,30.41889073566101,301128
2002-11-28,30.45446014404297,31.112645959474897,29.538336974309708,29.547231927428776,447680
2002-11-29,30.45446014404297,30.45446014404297,30.45446014404297,30.45446014404297,0
2002-12-02,33.71871566772461,34.86609424674834,31.646316090259074,31.93093835352718,1388680
2002-12-03,35.648807525634766,37.303168947178435,33.28289575235525,34.51032370562597,4082608
2002-12-04,34.45694351196289,36.422608648566765,33.985540871607625,35.02618520438015,2594928
2002-12-05,35.3286018371582,36.36924630318426,34.24348260144674,34.24348260144674,1720264
2002-12-06,36.253623962402344,36.76949877418881,35.3197106996323,35.93342458658079,1139968
2002-12-09,34.51033401489258,36.80509225281913,34.17234729327436,36.11132889187213,975768
2002-12-10,35.30192947387695,35.93343342596765,33.63867564440968,33.88771815666751,837808
2002-12-11,36.96518325805664,38.414971581017106,36.11131901435273,36.289207285359396,3286400
2002-12-12,37.267578125,38.42385143198091,37.00074582338902,37.00074582338902,2568024
2002-12-13,37.418785095214844,38.19259716016374,37.19642483844356,37.71229954840949,1112288
2002-12-16,35.80888366699219,38.192583693336644,35.595418438632,37.890174393629906,1231456
2002-12-17,35.15073013305664,36.48489241977144,34.794953523266024,36.48489241977144,855656
2002-12-18,34.821632385253906,36.09353255904797,34.58148211064614,35.54208049471734,618096
2002-12-19,37.76567077636719,38.69068900511187,35.13292449889469,35.524278051706794,3770256
2002-12-20,38.07698440551758,39.099841949129875,37.356536375405696,38.24597771767726,2952072
2002-12-23,36.72502136230469,38.25486109365011,36.46708399399937,38.24596614004812,1277744
2002-12-24,38.23709487915039,38.42387816309307,36.68946699600901,36.822883239630855,1729840
2002-12-25,38.23709487915039,38.23709487915039,38.23709487915039,38.23709487915039,0
2002-12-26,39.322208404541016,39.81140121892504,37.890207077744854,38.53060602959158,2894448
2002-12-27,38.4327507019043,39.75801740589572,38.27264967433908,39.597919092689345,956984
2002-12-30,40.665252685546875,41.07439346541367,37.54331353560354,38.423859779341626,4253744
2002-12-31,42.773231506347656,43.466997347863945,39.84697017685664,40.93208964688088,9998480
2003-01-01,43.46698760986328,44.09848861889853,42.68427781384006,42.68427781384006,6027072
2003-01-02,41.48353576660156,44.774468106761326,41.207808460094746,43.778295621598666,5325328
2003-01-03,41.990516662597656,43.440304631612676,41.6258452531915,42.69317461865795,4198040
2003-01-06,40.745304107666016,42.82659608480329,40.469576777955346,42.63981287987934,4121520
2003-01-07,40.27388381958008,41.625835105325415,39.89142530927019,41.27005873690383,2650800
2003-01-08,41.71480178833008,42.0883682632232,40.50516093773683,40.80757047179521,2648456
2003-01-09,42.12393569946289,42.7999115531246,41.59027098041824,41.98162456484582,2630400
2003-01-10,39.5445556640625,42.6931769189643,39.32219536760956,42.6931769189643,1702816
2003-01-13,39.9448127746582,40.380638506414975,38.60175575282841,40.00707204241793,2421496
2003-01-14,40.47846603393555,41.714788651524735,40.20273874304729,40.36283705937782,2239360
2003-01-15,41.2878532409668,41.714783844893915,40.5763004248492,40.80755291860055,2759760
2003-01-16,41.87489318847656,42.83549137223568,40.93208762991571,41.599168570987615,2842656
2003-01-17,40.932098388671875,41.9816382594132,40.754210090962495,41.359029217430376,1284144
2003-01-20,39.62459945678711,40.8964990943479,39.331084990998846,40.7364007883468,928872
2003-01-21,38.592857360839844,40.24721871728407,38.42386405716402,39.67797682967945,1147240
2003-01-22,38.761844635009766,39.66907570320331,38.47722509266048,38.92194567229281,1081352
2003-01-23,37.338748931884766,38.76185517362383,36.84066391876389,38.24598024673732,1001872
2003-01-24,36.004573822021484,38.050288305417226,35.497594035186495,37.44546945693938,1436848
2003-01-27,33.49635696411133,35.55985897058014,32.92711512489094,34.154542925533626,916832
2003-01-28,35.83559036254883,36.1113177155642,32.90932895260777,34.25238589327528,2043224
2003-01-29,34.821632385253906,36.46709904969119,34.54590499590866,35.951224100098045,1370440
2003-01-30,35.35528564453125,36.36035305635547,34.70599469202307,34.70599469202307,1203464
2003-01-31,34.50141906738281,35.65769247530575,34.2790587966284,34.68820223768827,1083040
2003-02-03,37.13417053222656,37.33874092486403,34.59926308272127,34.73267926427418,1566808
2003-02-04,35.96898651123047,38.05027750413036,35.58652804125498,37.17862657916584,1311144
2003-02-05,35.30192947387695,35.93343342596765,34.75047742120323,35.39976857310675,845080
2003-02-06,36.01347351074219,36.21804661459429,34.955039029563615,35.35528756807007,946624
2003-02-07,35.66658020019531,36.93847960538168,35.266331793958706,35.67547515209444,1023440
2003-02-10,34.483646392822266,35.73775667640218,34.36801737473198,35.22188171679909,449688
2003-02-11,34.17234802246094,35.390881409547504,33.976669780910484,34.510334751291275,701960
2003-02-12,33.71871566772461,34.68820601079554,33.460778268464864,34.52810768418165,459064
2003-02-13,33.71871566772461,33.71871566772461,33.71871566772461,33.71871566772461,0
2003-02-14,32.01100158691406,34.04782224096366,31.708591995745344,32.4735122894264,790336
2003-02-17,34.047813415527344,34.1545474620902,32.580235204265655,32.90932958586816,795272
2003-02-18,33.84324645996094,34.866104105925594,33.67425313089092,34.5814817621741,819688
2003-02-19,33.861026763916016,34.48363558909912,33.736502827392144,34.332429502953886,455960
2003-02-20,33.754302978515625,33.96776838333387,32.606924052552685,33.01606766183092,542944
2003-02-21,33.167259216308594,34.11896231176852,33.03384304672219,33.798762961889366,494544
2003-02-24,33.3718376159668,33.967761639676596,33.08721532314226,33.967761639676596,326488
2003-02-25,32.58913803100586,33.443002466643264,32.295623403611856,32.295623403611856,264440
2003-02-26,32.019874572753906,33.40740301377826,31.77083218959807,32.92710543805863,422312
2003-02-27,32.50907516479492,33.05163482806413,31.806417174693056,31.841994279060415,280480
2003-02-28,34.19013214111328,34.510331637321286,32.7670256818423,33.718729212223835,694688
2003-03-03,33.816566467285156,34.8572113798686,32.927124979080496,32.927124979080496,500896
2003-03-04,32.97159194946289,33.44299477949383,32.73144169907907,33.44299477949383,255760
2003-03-05,33.10500717163086,33.44299378907451,31.975415604181613,32.60691948721955,471552
2003-03-06,32.20667266845703,33.3718414102938,32.01988943720143,33.3718414102938,265080
2003-03-07,31.308324813842773,32.71364058053884,31.174908656965602,32.71364058053884,518664
2003-03-10,29.19146728515625,31.48622496828757,28.728956680104194,31.19271039754741,346400
2003-03-11,29.894113540649414,30.916970724447225,28.15970353334009,28.462112940460763,497168
2003-03-12,29.449390411376953,30.721289884738486,29.315974268813505,30.721289884738486,481872
2003-03-13,29.83186149597168,30.40110340106817,29.173675458380128,30.036434629326028,390112
2003-03-14,29.83186149597168,29.83186149597168,29.83186149597168,29.83186149597168,0
2003-03-17,29.74290657043457,30.596770475410764,28.657790176375237,29.013566577252107,373856
2003-03-18,29.74290657043457,29.74290657043457,29.74290657043457,29.74290657043457,0
2003-03-19,29.680652618408203,30.774664160329493,29.396030361239585,30.507831812118543,374256
2003-03-20,30.40109634399414,30.596774475803883,29.173668686231608,29.79627746916948,537616
2003-03-21,30.40109634399414,30.401096343994144,30.401096343994144,30.401096343994144,0
2003-03-24,29.591712951660156,31.130445305292263,29.351562716418417,30.863612916961184,328920
2003-03-25,29.164785385131836,30.223220196158124,28.551071311037603,30.223220196158124,351496
2003-03-26,29.0313663482666,30.06311890075008,28.551068541836617,30.06311890075008,260264
2003-03-27,28.755626678466797,29.173665037615066,28.462112231819575,28.800098728829017,241056
2003-03-28,28.586641311645508,29.529449582139907,28.462120079170994,29.529449582139907,218000
2003-03-31,27.314741134643555,28.25754939575956,23.10768242367436,23.10768242367436,230712
2003-04-02,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-03,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-04,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-07,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-08,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-09,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-10,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-11,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-14,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-15,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-16,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-17,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-18,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-21,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-22,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-23,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-24,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-25,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-28,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-29,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-04-30,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-01,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-02,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-05,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-06,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-07,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-08,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-09,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-12,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-13,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-14,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-15,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-16,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-19,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-20,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-21,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-22,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-23,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-26,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-27,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-28,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-29,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-05-30,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-02,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-03,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-04,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-05,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-06,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-09,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-10,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-11,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-12,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-13,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-16,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-17,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-18,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-19,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-20,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-23,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-24,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-25,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-26,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-27,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-06-30,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-01,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-02,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-03,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-04,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-07,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-08,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-09,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-10,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-11,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-14,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-15,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-16,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-17,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-18,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-21,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-22,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-23,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-24,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-25,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-28,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-29,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-30,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-07-31,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-01,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-04,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-05,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-06,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-07,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-08,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-11,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-12,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-13,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-14,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-15,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-18,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-19,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-20,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-21,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-22,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-25,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-26,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-27,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-28,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-08-29,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-01,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-02,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-03,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-04,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-05,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-08,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-09,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-10,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-11,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-12,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-15,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-16,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-17,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-18,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-19,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-22,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-23,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-24,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-25,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-26,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-29,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-09-30,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-01,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-02,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-03,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-06,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-07,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-08,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-09,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-10,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-13,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-14,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-15,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-16,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-17,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-20,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-21,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-22,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-23,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-24,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-27,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-28,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-29,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-30,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-10-31,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-03,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-04,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-05,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-06,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-07,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-10,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-11,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-12,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-13,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-14,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-17,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-18,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-19,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
2003-11-20,27.314741134643555,27.314741134643555,27.314741134643555,27.314741134643555,0
